Suburb,Actual_Price_2025,Predicted_Price_2025,Prediction_Error,Error_Percent,Absolute_Error,Historical_Growth_Rate,Forecast_Price_2026,Forecast_2026_Lower,Forecast_2026_Upper,Median_Income,Crime_Rate,Education_Rate,Employment_Rate,Risk_Score,Population,Expected_Growth_2026,Value_Gap,Value_Gap_Percent,Value_Category,Value_Score,Growth_Score,Safety_Score,Income_Score,Education_Score,Investment_Score,Price_Category,Crime_Rate_Risk,Crime_Risk_Category,Income_Risk,Employment_Risk,Education_Risk,Economic_Risk,Economic_Risk_Category,Prediction_Error_Abs,Prediction_Uncertainty_Risk,Growth_Risk,Price_Level_Risk,Market_Risk,Market_Risk_Category,Total_Risk_Score,Total_Risk_Category,Risk_Adjusted_Return,Investment_Strategy
RIDLEYTON,900000.0,828792.898934402,71207.10106559796,7.911900118399775,71207.10106559796,7.692307692307693,892546.1988524329,831500.8305244583,953591.5671804076,842.0,223.5393734123624,0.5757832345469941,0.6220095693779905,11.861261618146932,1180.0,-0.8282001275074564,-71207.10106559796,-8.591663991951496,Overvalued,37.12511251276376,26.06871916549794,83.85883562119747,44.58735262593784,72.07171405270796,48.32175496860458,Upper-Mid ($750k-$1M),14.887516597352763,Very Low Crime Risk,55.41264737406216,25.007373303969757,27.92828594729204,40.794192867680415,Moderate Economic Risk,71207.10106559796,14.461302847603537,80,6.029984262403711,35.29201720464234,Low Market Risk,31.921754853974505,Low Risk,-0.025156621546480875,Low Risk / Low Return (SAFE)
RIVERLEA PARK,924750.0,1122978.0712281084,-198228.0712281084,-21.435855228776248,198228.0712281084,,,,,,48.76373626373626,0.5023510971786834,0.6001129624399887,3.4738254480856967,,,198228.0712281084,17.651998405571952,Significantly Undervalued,88.63627270824125,50.0,95.8513291081082,50.0,57.328007803112754,71.4939484144053,Upper-Mid ($750k-$1M),2.847156254887478,Very Low Crime Risk,50.0,27.87399384464807,42.671992196887246,41.896596592771864,Moderate Economic Risk,198228.0712281084,40.308695352521404,50,6.439990060465502,35.23347565612494,Low Market Risk,28.84914030407716,Low Risk,,Unknown Growth
ROSE PARK,3115000.0,2623432.9614023166,491567.0385976834,15.7806432936656,491567.0385976834,,,,,1132.0,39.97093023255814,0.654796511627907,0.6173688736027515,3.008991544272356,1375.0,,-491567.0385976834,-18.73754907519816,Significantly Overvalued,17.210730749594028,50.0,96.5159562302644,75.66988210075026,87.93600166367406,57.11049295241104,Premium (>$1M),2.2414164918176516,Very Low Crime Risk,24.330117899249743,25.614915553323996,12.063998336325938,22.26233328288726,Low Economic Risk,491567.0385976834,100.0,50,42.72343245258014,68.18085811314504,High Market Risk,25.43976321161793,Low Risk,,Unknown Growth
ROSEWATER,897500.0,866540.9689192895,30959.03108071047,3.449474215120944,30959.03108071047,16.986062717770032,1013732.1613750922,952686.7930471177,1074777.529703067,684.0,108.01004744627409,0.4298074239464136,0.5660814839350778,7.190060069617271,3582.0,12.950658649035343,-30959.03108071047,-3.5727140655935936,Fairly Valued,46.97632648410714,45.72335489978458,90.53779603424348,27.652733118971064,42.762687403426646,52.05547458521531,Upper-Mid ($750k-$1M),6.928657242310389,Very Low Crime Risk,72.34726688102893,32.329265640321665,57.23731259657336,57.31987565192564,Moderate Economic Risk,30959.03108071047,6.271256266052297,20,5.988569535326762,11.00564489025261,Very Low Market Risk,32.939663976706456,Low Risk,0.3815788706076662,Low Risk / Low Return (SAFE)
ROSSLYN PARK,2305000.0,2389390.538464321,-84390.53846432082,-3.661194727302422,84390.53846432082,27.52834467120181,3047150.2014338635,2986104.8331058887,3108195.5697618383,986.0,15.646258503401365,0.6326530612244898,0.5547675334909378,1.385976401392246,1469.0,32.197405702119894,84390.53846432082,3.531885520839103,Fairly Valued,60.921261527014615,73.17757360781944,98.83656984037134,60.021436227224015,83.49003917639187,73.6903051798563,Premium (>$1M),0.5656805734174944,Very Low Crime Risk,39.978563772775985,33.810445022644174,16.509960823608125,33.43440755790287,Low Economic Risk,84390.53846432082,17.143989655717494,50,29.305060879648803,31.6838610821992,Low Market Risk,23.223680167416525,Low Risk,1.3291706908114191,Low Risk / High Return (BEST)
ROSTREVOR,1304000.0,1316409.270550754,-12409.27055075392,-0.9516311772050552,12409.27055075392,13.83288409703504,1498506.6391886645,1437461.2708606897,1559552.0075166388,783.0,18.57328759020466,0.5275050278007808,0.5886874546773024,1.9771273069707704,8452.0,14.91615331201413,12409.27055075392,0.9426605257468432,Fairly Valued,55.83912087590952,48.527003755254256,97.99133260205562,38.2636655948553,62.37841457875627,60.45914501910147,Premium (>$1M),0.7673247242439576,Very Low Crime Risk,61.736334405144696,29.369777887031077,37.62158542124373,47.20341765293041,Moderate Economic Risk,12409.27055075392,2.496580787849006,20,12.722604158038598,11.179283354649252,Very Low Market Risk,26.067762914668243,Low Risk,0.551067088884946,Low Risk / Low Return (SAFE)
ROYAL PARK,1017500.0,1004983.4887750164,12516.511224983493,1.230123953315331,12516.511224983493,18.37881219903692,1189687.516808306,1128642.1484803315,1250732.885136281,751.0,71.80081065431385,0.4473074696004632,0.5934369602763385,4.933932370874701,3453.0,16.922606074526396,-12516.511224983493,-1.245444463992138,Fairly Valued,51.54430009427943,51.38907664567156,93.76364433689729,34.83386923901393,46.27634697707754,56.91600314064102,Premium (>$1M),4.434189101249573,Very Low Crime Risk,65.16613076098608,28.747990669184347,53.72365302292246,51.95219318583284,Moderate Economic Risk,12516.511224983493,2.5184031042409956,20,7.9764764350202935,10.001480350451471,Very Low Market Risk,29.306649393381583,Low Risk,0.5583793132282707,Low Risk / Low Return (SAFE)
ROYSTON PARK,1660500.0,1718463.8696498314,-57963.86964983144,-3.4907479463915347,57963.86964983144,6.163793103448276,1824386.427132558,1763341.0588045835,1885431.795460533,959.0,38.492381716118686,0.5846030473135525,0.6268221574344023,2.577691104185121,1246.0,9.869703531018253,57963.86964983144,3.3730048488969766,Fairly Valued,60.6094099408904,41.32857507510119,97.13263665724764,57.12754555198285,73.842556265217,63.89488154181107,Premium (>$1M),2.139558720264459,Very Low Crime Risk,42.87245444801715,24.37732757061049,26.157443734783,33.98091424214832,Low Economic Risk,57963.86964983144,11.766448604254313,40,18.628344239211465,23.36366550150459,Low Market Risk,22.30505783745442,Low Risk,0.4235004950365876,Low Risk / Low Return (SAFE)
SALISBURY,810500.0,806696.3298571266,3803.670142873423,0.4692992156537228,3803.670142873423,22.47165532879819,987974.3486526852,926928.9803247104,1049019.7169806596,536.0,179.25808640579055,0.3106763175752092,0.4330500209000975,11.55587328554025,8841.0,21.896896810942017,-3803.670142873423,-0.4715120178552304,Fairly Valued,53.06337763801425,58.48457519502357,84.29548485649501,11.789924973204716,18.843541094003022,51.05209691684017,Upper-Mid ($750k-$1M),11.83696183648607,Very Low Crime Risk,88.21007502679528,49.74523906361604,81.15645890599698,75.25990101368185,High Economic Risk,3803.670142873423,0.745434255127764,20,4.547337033048953,8.435007960313344,Very Low Market Risk,42.86804064984942,Moderate Risk,0.4991537457923182,High Risk / High Return (AGGRESSIVE)
SALISBURY DOWNS,845000.0,842736.9076335635,2263.0923664364964,0.2678215818268043,2263.0923664364964,25.29274004683841,1055888.1629600856,994842.794632111,1116933.53128806,535.0,128.63268222963316,0.342861680165158,0.4743059657412876,8.54455089589922,6296.0,24.957179048530836,-2263.0923664364964,-0.2685407920238528,Fairly Valued,53.46177033071477,62.84986651554375,88.60112288610696,11.682743837084674,25.305718943775062,53.75420577526197,Upper-Mid ($750k-$1M),8.349358422713173,Very Low Crime Risk,88.31725616291533,44.34416759890446,74.69428105622492,72.40073457237399,High Economic Risk,2263.0923664364964,0.43194335342095674,20,5.1188602667108425,8.452492408046092,Very Low Market Risk,40.39567329461017,Moderate Risk,0.602893420066206,High Risk / High Return (AGGRESSIVE)
SALISBURY EAST,814500.0,762604.2970514973,51895.70294850273,6.371479797237904,51895.70294850273,23.784595429926902,943986.643836434,882941.2755084593,1005032.0121644085,599.0,42.700021565667456,0.3441880526202286,0.4929484644787136,4.010597244677467,9273.0,15.897684940016438,-51895.70294850273,-6.805063012252907,Overvalued,40.63185969906104,49.927094061928194,95.08384400967468,18.542336548767416,25.572028036169183,49.02665351306733,Upper-Mid ($750k-$1M),2.429424635253526,Very Low Crime Risk,81.45766345123258,41.90356253339874,74.4279719638308,68.18549487840207,High Economic Risk,51895.70294850273,10.531642364671615,20,4.61360059637207,12.366057094961665,Very Low Market Risk,37.29478624876943,Low Risk,0.41513967036510874,Low Risk / Low Return (SAFE)
SALISBURY HEIGHTS,947500.0,921428.2933804358,26071.70661956421,2.751631305494904,26071.70661956421,16.83087027914614,1076512.694154647,1015467.3258266724,1137558.0624826215,816.0,28.959679215860994,0.3869458676765426,0.6355604638321369,2.2979930449521144,4488.0,13.616115478063,-26071.70661956421,-2.829488393927559,Fairly Valued,48.43513265432343,46.672585295679085,97.53255351928308,41.80064308681672,34.15694313816189,55.39098760091211,Upper-Mid ($750k-$1M),1.4828472070744492,Very Low Crime Risk,58.19935691318328,23.233341715568557,65.84305686183811,49.23829234362983,Moderate Economic Risk,26071.70661956421,5.276738640462491,20,6.816864076865733,10.81491147540143,Very Low Market Risk,27.226982629017538,Low Risk,0.48237941890627506,Low Risk / Low Return (SAFE)
SALISBURY NORTH,753000.0,728320.5012422974,24679.498757702648,3.2774898748609096,24679.498757702648,27.12773271002337,925897.3400916104,864851.9717636358,986942.7084195848,540.0,74.97192062897791,0.2824784724822164,0.4529550827423168,6.376853654312225,10683.0,22.96113414231213,-24679.498757702648,-3.388549232872999,Fairly Valued,47.33780591700592,60.00263974754792,91.70053187405478,12.218649517684888,13.181977100060404,50.69310322445849,Upper-Mid ($750k-$1M),4.652648077588893,Very Low Crime Risk,87.7813504823151,47.13934403604676,86.81802289993959,75.39608303195949,High Economic Risk,24679.498757702648,4.993439410359547,20,3.5947983102791357,9.896075341713603,Very Low Market Risk,41.07305100759913,Moderate Risk,0.5457444514343622,High Risk / High Return (AGGRESSIVE)
SALISBURY PARK,809000.0,772819.7360258357,36180.26397416426,4.472220515965916,36180.26397416426,21.830357142857142,941529.0444707616,880483.676142787,1002574.412798736,606.0,70.26789635485288,0.2942468159859464,0.4924568965517241,5.220010235109562,2276.0,16.381834916039747,-36180.26397416426,-4.681591616722731,Fairly Valued,44.79981741657807,50.6177021575494,93.35460552527186,19.29260450160772,15.544825382591869,49.21366508291548,Upper-Mid ($750k-$1M),4.328586050156518,Very Low Crime Risk,80.70739549839229,41.967916737711604,84.45517461740813,69.83510769399125,High Economic Risk,36180.26397416426,7.333720643265183,20,4.522488196802783,11.06411030650677,Very Low Market Risk,38.42895172334393,Low Risk,0.41547731299031404,Low Risk / Low Return (SAFE)
SALISBURY PLAIN,730000.0,655104.1976190313,74895.8023809687,10.259698956297084,74895.8023809687,17.90123456790123,772375.9366989813,711330.5683710068,833421.3050269559,577.0,122.18890554722638,0.3170914542728635,0.506137865911237,7.693810931555086,1333.0,5.804922835476894,-74895.8023809687,-11.432654935379231,Significantly Overvalued,31.548804702363917,35.53043277563631,89.81752480852865,16.184351554126476,20.131572389440027,40.75156453838695,Mid-Range ($500k-$750k),7.9054441879358395,Very Low Crime Risk,83.81564844587352,40.17685623717776,79.86842761055998,69.93456661620208,High Economic Risk,74895.8023809687,15.211913637379526,40,3.2137828211712085,20.888211160244612,Low Market Risk,41.51655879653072,Moderate Risk,0.13653322375541282,High Risk / Low Return (AVOID)
SEACLIFF,1681500.0,1888320.9440207717,-206820.94402077145,-12.29978852338813,206820.94402077145,15.517546969159875,2181342.0334376777,2120296.665109703,2242387.4017656525,948.0,39.6600566572238,0.5571293673276676,0.602017937219731,2.904000204802341,2117.0,29.72596095377209,206820.94402077145,10.952637298000354,Significantly Undervalued,75.48674129024688,69.65222023465863,96.6660745655038,55.948553054662376,68.32639015833102,74.61721433287195,Premium (>$1M),2.2200002925747735,Very Low Crime Risk,44.051446945337624,27.62460178821918,31.673609841668977,36.64782597746836,Low Economic Risk,206820.94402077145,42.05725195331443,20,18.97622794665783,28.56695776799023,Low Market Risk,24.703304630104657,Low Risk,1.1565034683888837,Low Risk / High Return (BEST)
SEACLIFF PARK,1040000.0,1050699.6333175418,-10699.633317541797,-1.0288108959174804,10699.633317541797,11.82525734371077,1174947.5688667663,1113902.200538792,1235992.937194741,856.0,36.29489603024575,0.4922495274102079,0.629172382258802,2.7717211649196507,2644.0,12.975727775650627,10699.633317541797,1.0183341630907528,Fairly Valued,55.9876533786049,45.75911435996854,96.85520930132574,46.08788853161844,55.29981438993198,60.05028118257472,Premium (>$1M),1.9881730927423593,Very Low Crime Risk,53.91211146838156,24.069645070946848,44.70018561006803,43.116986377488445,Moderate Economic Risk,10699.633317541797,2.148688116652121,20,8.34920897871283,9.946777491339056,Very Low Market Risk,24.144300614834744,Low Risk,0.5160504551077134,Low Risk / Low Return (SAFE)
SEACOMBE GARDENS,976944.0,903822.6979053754,73121.30209462461,7.484697392544978,73121.30209462461,13.529617766389066,1026106.454217838,965061.0858898634,1087151.8225458127,715.0,51.27445168938944,0.5121517486662714,0.5894109396914446,3.5540842791042198,3373.0,5.03226942566186,-73121.30209462461,-8.090226353474469,Overvalued,38.10933621341881,34.42829350815052,95.73657371817242,30.97534833869239,59.29578283685451,49.76306951918706,Upper-Mid ($750k-$1M),3.0201203987203122,Very Low Crime Risk,69.02465166130762,29.275061979297732,40.70421716314549,51.435687857072224,Moderate Economic Risk,73121.30209462461,14.850822036972572,40,7.304630166487202,21.76648635641083,Low Market Risk,30.97717731943437,Low Risk,0.15737065768476882,Low Risk / Low Return (SAFE)
SEACOMBE HEIGHTS,1230000.0,1241512.501693501,-11512.501693500672,-0.9359757474390792,11512.501693500672,19.565319698246928,1484418.3917435375,1423373.023415563,1545463.760071512,815.0,25.161290322580644,0.4929032258064516,0.6234076433121019,2.2048223226510686,1549.0,20.68442209297053,11512.501693500672,0.9272964773046504,Fairly Valued,55.80896426329316,56.75505976089116,97.66577054266315,41.69346195069667,55.431063969141526,62.26173401726203,Premium (>$1M),1.2211747466443836,Very Low Crime Risk,58.30653804930333,24.824342779274403,44.568936030858474,45.51435906460568,Moderate Economic Risk,11512.501693500672,2.314098032364175,20,11.496728236560921,10.7998212720859,Very Low Market Risk,25.283496210713334,Low Risk,0.7869737696668914,Low Risk / High Return (BEST)
SEAFORD,870000.0,833810.9592711441,36189.04072885588,4.15965985389148,36189.04072885588,19.76516634050881,998615.082336478,937569.7140085036,1059660.4506644527,656.0,104.1388518024032,0.3618157543391188,0.49906191369606,6.673378367932928,4493.0,14.783342797296328,-36189.04072885588,-4.340197298496731,Fairly Valued,45.46990748059385,48.3375582916789,91.27655598622654,24.65166130760986,29.11131839748937,50.5895540502336,Upper-Mid ($750k-$1M),6.661969097047038,Very Low Crime Risk,75.34833869239014,41.103213002055405,70.88868160251063,64.18286956731382,High Economic Risk,36189.04072885588,7.335506617842006,20,5.533007537480328,11.317454531506884,Very Low Market Risk,36.3535164190724,Low Risk,0.39576843666980904,Low Risk / Low Return (SAFE)
SEAFORD HEIGHTS,660000.0,720105.2640223709,-60105.26402237092,-9.106858185207717,60105.26402237092,11.904761904761903,805832.0811678913,744786.7128399167,866877.4494958658,1081.0,38.88888888888889,0.4805555555555555,0.8130277442702051,2.1768119755004176,1079.0,22.09576987392292,60105.26402237092,8.346733043810062,Undervalued,70.37186252605657,58.76825453840328,97.705820195377,70.20364415862808,52.95189844883298,71.1705229001707,Mid-Range ($500k-$750k),2.1668742507148826,Very Low Crime Risk,29.79635584137192,0.0,47.04810155116703,24.307798230919367,Low Economic Risk,60105.26402237092,12.202199179801298,20,2.0541704630166486,12.394422287674681,Very Low Market Risk,15.282845848209085,Very Low Risk,1.3569968100111434,Low Risk / High Return (BEST)
SEAFORD MEADOWS,841000.0,812462.3677579258,28537.63224207424,3.393297531756746,28537.63224207424,13.983193277310924,926070.5509469332,865025.1826189586,987115.9192749078,854.0,51.14638447971781,0.4230844601214971,0.6753314270860411,3.847908459840391,5102.0,10.115404393214414,-28537.63224207424,-3.512486654714457,Fairly Valued,47.094541074851406,41.67905119394253,95.31645909645368,45.87352625937835,41.41285057021472,54.63373093616001,Upper-Mid ($750k-$1M),3.0112977997719867,Very Low Crime Risk,54.12647374062165,18.026678395127732,58.587149429785285,44.188670274806206,Moderate Economic Risk,28537.63224207424,5.7785278125291555,20,5.052596703387724,10.574560300858593,Very Low Market Risk,25.112636537506418,Low Risk,0.38737583540004983,Low Risk / Low Return (SAFE)
SEAFORD RISE,870000.0,813999.4926862563,56000.5073137437,6.436839921119965,56000.5073137437,13.0298273155416,920062.22093266,859016.8526046855,981107.5892606346,709.0,36.521454307238784,0.380281690140845,0.5920615128844555,3.202646545233792,6105.0,5.754278268121844,-56000.5073137437,-6.87967349081976,Overvalued,40.48541396844986,35.45819163147286,96.23906514094352,30.33226152197213,32.81890941746731,48.08971529663443,Upper-Mid ($750k-$1M),2.0037807789054165,Very Low Crime Risk,69.66773847802787,28.928059012985656,67.1810905825327,56.94850505941618,Moderate Economic Risk,56000.5073137437,11.366925621038979,40,5.533007537480328,19.930022132785673,Very Low Market Risk,33.06139118993685,Low Risk,0.1689384393031456,Low Risk / Low Return (SAFE)
SEATON,1077000.0,1059807.1032551262,17192.89674487384,1.5963692427923717,17192.89674487384,14.909244880649,1217816.3395419456,1156770.971213971,1278861.7078699202,696.0,66.64828093399522,0.4328920757492186,0.5520641456279121,4.355460553726644,10877.0,13.07486903824936,-17192.89674487384,-1.6222666079579025,Fairly Valued,50.80467215938968,45.9005328500058,94.5907528070961,28.938906752411576,43.38202386417452,54.31372382101676,Premium (>$1M),4.079229362466634,Very Low Crime Risk,71.06109324758842,34.16436228478037,56.61797613582548,57.10345053639341,Moderate Economic Risk,17192.89674487384,3.469996938568322,20,8.962146939451669,10.628535510290247,Very Low Market Risk,31.901201178994746,Low Risk,0.39739792377540323,Low Risk / Low Return (SAFE)
SEAVIEW DOWNS,1148000.0,1168609.9476457357,-20609.94764573546,-1.7952916067713816,20609.94764573546,18.029556650246302,1379305.140176937,1318259.7718489624,1440350.5085049116,796.0,44.86943729312247,0.4520044133872747,0.6076923076923076,3.4852135588395505,2718.0,20.148531374297647,20609.94764573546,1.763629317656927,Fairly Valued,57.45052153771497,55.99064689915026,95.8350462009987,39.65702036441586,47.21939945989271,61.07032042695344,Premium (>$1M),2.57887651262793,Very Low Crime Risk,60.342979635584136,26.88173477698939,52.78060054010729,48.79213035891034,Moderate Economic Risk,20609.94764573546,4.1653298094388145,20,10.138325188437008,11.200713220884777,Very Low Market Risk,27.409870777420505,Low Risk,0.7092088356245262,Low Risk / High Return (BEST)
SELLICKS BEACH,970000.0,952860.697407428,17139.302592572058,1.7669384116053666,17139.302592572058,27.70562770562771,1216856.7347843775,1155811.366456403,1277902.103112352,745.0,25.868440502586843,0.3762010347376201,0.5838621940163191,2.5089234146893795,2705.0,25.449147915915205,-17139.302592572058,-1.798720698545463,Fairly Valued,50.45832740042568,63.55162774540052,97.23096182499452,34.19078242229367,31.999595330649843,58.80017441788577,Upper-Mid ($750k-$1M),1.269890592413399,Very Low Crime Risk,65.80921757770633,30.001482669606133,68.00040466935015,55.50513452360504,Moderate Economic Risk,17139.302592572058,3.4590911086983387,20,7.189596620558271,10.181035598618903,Very Low Market Risk,30.16974155925032,Low Risk,0.816469647896795,Low Risk / High Return (BEST)
SEMAPHORE,1472500.0,1474227.8470513634,-1727.8470513634384,-0.1173410561197581,1727.8470513634384,11.36759581881533,1641812.1101525854,1580766.7418246109,1702857.47848056,857.0,81.0909090909091,0.5076363636363637,0.596138044371405,4.811931269536543,2749.0,11.498275731924307,1727.8470513634384,0.117203528261886,Fairly Valued,54.21891074716096,43.65162619964615,93.93808350800136,46.19506966773847,58.38918372547538,58.734375298368406,Premium (>$1M),5.074187527909347,Very Low Crime Risk,53.80493033226153,28.39437500759162,41.61081627452462,43.74294092331317,Moderate Economic Risk,1727.8470513634384,0.32302672550186845,20,15.51395676302493,11.00769988095698,Very Low Market Risk,25.595266696220783,Low Risk,0.43234293768365273,Low Risk / Low Return (SAFE)
SEMAPHORE PARK,1115000.0,1129140.553403833,-14140.55340383295,-1.2682110676083362,14140.55340383295,13.177339901477827,1277931.2420912837,1216885.873763309,1338976.6104192582,656.0,88.28709819462792,0.3989431968295905,0.4922118380062305,5.698955019072819,4541.0,14.612667452133064,14140.55340383295,1.2523288939721249,Fairly Valued,56.4469391248072,48.09410113804885,92.66980243576862,24.65166130760986,36.56576716469195,54.84589342171877,Premium (>$1M),5.569935741532597,Very Low Crime Risk,75.34833869239014,41.999998870901,63.434232835308045,62.96101557452698,High Economic Risk,14140.55340383295,2.8488781083884076,20,9.591650791021287,10.537463941110685,Very Low Market Risk,35.25898129794541,Low Risk,0.403008218351713,Low Risk / Low Return (SAFE)
SEMAPHORE SOUTH,1336500.0,1433287.1109277485,-96787.11092774826,-7.241833963916817,96787.11092774826,8.389888021717,1553538.2945642893,1492492.9262363147,1614583.6628922638,930.0,57.17054263565891,0.4786821705426357,0.6330275229357798,3.5084130478860107,1031.0,16.239303745925124,96787.11092774826,6.752806900293634,Undervalued,67.24329823976312,50.41439081843083,95.80187519192654,54.019292604501615,52.57576016234474,65.29743212183166,Premium (>$1M),3.426304354122873,Very Low Crime Risk,45.980707395498385,23.56494470878026,47.42423983765525,39.54468507791432,Low Economic Risk,96787.11092774826,19.6665579668233,20,13.26099561003893,18.181872089239054,Very Low Market Risk,24.436608263041833,Low Risk,0.6384225277990403,Low Risk / Low Return (SAFE)
SHEIDOW PARK,1011500.0,1026148.6204930812,-14648.620493081164,-1.4482076612042676,14648.620493081164,14.328147100424326,1173176.7043063047,1112131.33597833,1234222.0726342793,905.0,24.06417112299465,0.4708853238265003,0.7155841696648362,1.941915650405363,6731.0,15.983856085645543,14648.620493081164,1.4275340043864468,Fairly Valued,56.79083238074507,50.05001153322339,98.041678804812,51.339764201500536,51.01030909724433,61.96008389844128,Premium (>$1M),1.1455937862933758,Very Low Crime Risk,48.660235798499464,12.756942356949537,48.98969090275567,37.955138786885726,Low Economic Risk,14648.620493081164,2.9522642615395633,20,7.877081090035616,10.150175977124729,Very Low Market Risk,21.351282724755823,Low Risk,0.7151203034956983,Low Risk / Low Return (SAFE)
SMITHFIELD,645000.0,557877.6182359734,87122.38176402659,13.507346009926604,87122.38176402659,23.555294807861543,689287.3358785333,628241.9675505587,750332.7042065079,526.0,411.5988723318566,0.2650020136931131,0.4238070805541303,23.15010507269577,2482.0,6.866253624578808,-87122.38176402659,-15.61675516567779,Significantly Overvalued,23.336236884193003,37.04435133679417,67.71786252066022,10.718113612004288,9.673053297702308,32.38055377515936,Mid-Range ($500k-$750k),27.84300724670824,Low Crime Risk,89.28188638799571,50.95528967680168,90.3269467022977,77.9929194374979,High Economic Risk,87122.38176402659,17.699890196699705,40,1.8056821005549573,21.53137660381862,Low Market Risk,51.65563721352515,Moderate Risk,0.13039921246675445,High Risk / Low Return (AVOID)
SMITHFIELD PLAINS,686000.0,668593.778187118,17406.221812881995,2.537350118495917,17406.221812881995,25.71428571428571,840517.8925780912,779472.5242501167,901563.2609060658,511.0,119.47973381730186,0.2589231699939504,0.4240297274979356,10.053165819495671,3305.0,22.524474136747997,-17406.221812881995,-2.6034076865146285,Fairly Valued,48.878884725214014,59.3797729711132,86.4440805815627,9.110396570203644,8.45254291832806,49.0092385540184,Mid-Range ($500k-$750k),7.718808313565247,Very Low Crime Risk,90.88960342979635,50.926141585307924,91.54745708167194,79.03213560682494,High Economic Risk,17406.221812881995,3.513406280796543,20,2.4848836246169137,9.026583418472846,Very Low Market Risk,43.63702698117661,Moderate Risk,0.504614121057985,High Risk / High Return (AGGRESSIVE)
SOMERTON PARK,2470000.0,2622953.814224248,-152953.81422424782,-6.192462114342017,152953.81422424782,16.264687693259127,3049569.06044625,2988523.692118275,3110614.4287742246,908.0,34.75567790777701,0.5273571920165175,0.564792663476874,2.217495038213607,5811.0,23.46433443102226,152953.81422424782,5.831357509796058,Undervalued,65.43467387754663,60.72042186117426,97.64765088657713,51.66130760986066,62.34873210655172,68.32410715800724,Premium (>$1M),1.8821357688765816,Very Low Crime Risk,48.338692390139336,32.497993115276785,37.65126789344828,41.44899770834236,Moderate Economic Risk,152953.81422424782,31.095874117963586,20,32.038432866727405,27.447957863867284,Low Market Risk,26.778731157607613,Low Risk,0.844687048443399,Low Risk / High Return (BEST)
SOUTH BRIGHTON,1250000.0,1299253.8861504656,-49253.88615046558,-3.9403108920372474,49253.88615046558,16.502463054187196,1513662.7786925377,1452617.4103645629,1574708.147020512,820.0,31.476121562952244,0.5126628075253257,0.5630323679727428,2.929344116497495,2763.0,21.093022295403,49253.88615046558,3.7909362192788185,Fairly Valued,61.42972722147263,57.337901073804375,96.62983742583748,42.229367631296896,59.3983932464679,64.3636053894017,Premium (>$1M),1.6562058807107074,Very Low Crime Risk,57.770632368703104,32.7284443109389,40.6016067535321,46.82417082833964,Moderate Economic Risk,49253.88615046558,9.994061242297969,20,11.828046053176509,13.954636010213314,Very Low Market Risk,26.699874380425694,Low Risk,0.7614844026263357,Low Risk / High Return (BEST)
SOUTH PLYMPTON,1235000.0,1261284.842903884,-26284.842903884128,-2.1283273606383912,26284.842903884128,16.666666666666664,1471498.983387865,1410453.61505989,1532544.3517158392,805.0,49.76704786107582,0.5455315544260907,0.6242454728370221,3.8113923416040767,4721.0,19.14971525407811,26284.842903884128,2.0839735807312127,Fairly Valued,58.07929447355637,54.565901401223485,95.36867043985316,40.62165058949625,65.99778101406815,62.83202347017468,Premium (>$1M),2.9162747737201102,Very Low Crime Risk,59.37834941050375,24.714657322869044,34.00221898593185,43.90401569929896,Moderate Economic Risk,26284.842903884128,5.320109567253621,20,11.579557690714818,12.022933249580152,Very Low Market Risk,25.23147693168154,Low Risk,0.7300280995977658,Low Risk / Low Return (SAFE)
SPRINGFIELD,6572500.0,6258299.110804945,314200.8891950548,4.780538443439403,314200.8891950548,42.447129909365565,8914767.46448499,8853722.096157014,8975812.832812965,1356.0,29.14389799635701,0.6757741347905283,0.6046511627906976,1.7668766764161197,548.0,35.63739010247227,-314200.8891950548,-5.020547654115594,Overvalued,44.13451321943918,78.08448508844631,98.29195239413772,99.67845659163989,92.14788933042016,76.58642313855887,Premium (>$1M),1.4955381091658848,Very Low Crime Risk,0.32154340836012807,27.279869906638382,7.852110669579844,9.915154810087547,Very Low Economic Risk,314200.8891950548,63.907908475031306,50,100.0,68.06316339001252,High Market Risk,19.018871515796043,Very Low Risk,1.7801897611637256,Low Risk / High Return (BEST)
ST AGNES,845000.0,786423.3817277007,58576.618272299296,6.932144174236603,58576.618272299296,14.455782312925171,900107.0338482016,839061.665520227,961152.4021761762,746.0,46.29192253188474,0.4222957014643363,0.584841628959276,3.0438104445106333,4233.0,6.521542467242796,-58576.618272299296,-7.448483810795629,Overvalued,39.36895091274912,36.552643544381226,96.4661715969316,34.29796355841372,41.25448358867534,49.51222337193596,Upper-Mid ($750k-$1M),2.676872063586618,Very Low Crime Risk,65.70203644158627,29.87325877018243,58.74551641132466,53.5620991341128,Moderate Economic Risk,58576.618272299296,11.89113631630305,40,5.1188602667108425,20.03616959319893,Low Market Risk,31.591345104772174,Low Risk,0.2001004391281746,Low Risk / Low Return (SAFE)
